track_id,song_id,artist,title,spotify_ids,tempo,valence,energy
TRADHSY128F93046C3,SOKFPXM12AB017CAFF,Ed Case;Ms. Dynamite,Deal With The Matter,1dIhOnnJFAjU7egPzH9R9t,133.0,0.692,0.848
TRADHUZ128F148885D,SOFFRFP12A6D4FA748,Alain Souchon,J'veux Du Cuir (Live),5iWiPsMi16lwuQgsfstas0    7IwWlxFqsMG6NAPA2Hpgr2,135.0,0.938,0.702
TRADIKH128F42793CB,SOJXRLH12A8C13CFAE,Los Ángeles,Mañana_ Mañana,,108.0,0.823,0.554
TRADIMS12903CA901D,SOMSMMI12AB0184A15,Moonbeam,Tiger (Roland M. Dill Got him by the Tail Rmx),,,0.255,0.593
TRADJBU128F42951F1,SOSVODU12A8C13AF10,Samuele Bersani,Lolita,10DAo6dD9np1zU1MHT2jtj    0b3c9SiI5jisVHlXcmnro7,100.0,0.639,0.654
TRADJBZ128F1491A61,SODRSAD12A6D4FA0C2,Spice Girls,Never Give Up On The Good Times,6RQnRYot6B3TPZsMbbSJ20,117.0,0.641,0.905
TRADKYD128F4286CB0,SOACNOX12A58A7C499,Shadow Gallery,Time,2RlhT8xHFTTSZYoVYBtsTn,125.51230425055928,0.264,0.426
TRADNFJ128F92FFA5A,SOJJSRY12AB017CFEF,The Beatles Revival Band,Yesterday (Live),52gQnpOJh1g58UXIj9kR3l    0SfjgX7Ar1QjtSQq5SMhO2    70XI9skG6DwhY0v1VQ5tJr,90.87755102040816,0.584,0.795
TRADOPC128F426A358,SOSVWDH12A8C1322B6,Rick Treviño,Bobbie Ann Mason,,120.0,0.887,0.653
TRADOQI128F14A9DD6,SONYAUU12A6D4FAE15,Oliver Lukas,So Frech Wie Du Ist Keine,,119.26881720430107,0.884,0.957
TRADPNM128F933F8EA,SOJXSBW12AB0184EEA,TV Soundtrack Orchestra,Mercy,0RG1xndq5GChhSNkRBaI9u    12iXdTnEd4nE3RWiN1Q9Zb    1MIWgWMmvymzdh4xcV3Xm1    1rVQiDGKvyv3GQBWj9SwpV    2BhltVfEnUmTW2ywuwLMpP    02G9ai58fAnBixzuDgBHBV    2yXfO4TTRE2ov41pdyuOsW    3NGPV24YFNnT1XSrH8hmhN    4N6aFCalgYYYOfscoITNL1    5KB7EJcf2gsEUWKkBYyjSG    5Y1jsz51DHoi8dY2fo2rTB    5a9JqzZvmSKN1iWTcxbHOE    5bm8etEEY88mcD2hkiffoS    6JkitOZ2mE5ZMIleBgtzd7    0uZ6c7mNbhvTU4Xs1OrvR2    13q4LJnG7CIhwmp5di6cTb    0zCv9sA9atfjPDLBxDwfSP    0cGEDlH3dpkRXhXWfvQmX1    34MVkD8c5TDFvfOmfWlC8F    3Gk0dq7uNITcqiu7ilJyHj    46W21LfZDfVsVEerA1i97b    4c8nexAi9xgz2RSwurC8Ku    5B6dTQvDy9T6sw4iDrHw2f    61PjMntPjm0jNkJDMUBWPp    6WAKiC8jNvQ7D7ptJTobVi    2LYoHoc8jgAgW3Q67YKl8I    2wt64n1Rq5MZz8gpO53J0c    7B4rGyO2TBtbqpVFdF7A0j    7LPecwSNCqwbDQbpiMY7X2    7Hk2guMDm3niwPozQcRNPF    7apkAaQTvIzF9t1bMQsLd7    2IaGmRDzE6fnsGRbhAcq97    5kuqix2QkMUo7yHmABcIW5    0RL3eKH7dGZIhltVEUevcy    5V66k65KHBAMyqyBvJXckk    5fC7w7X3NZRcOdI29aoQ19    0rIuNO9Zd3PeDET8eT04UT    5QRiqhBvZkxfd2VycN9sgi    3651wZSAlGWEl6y4xvmxeV    0tKV5ynwpHNKTfqC29RQGl    2yYx2vIPQPxPwddd0Z9KUf    1NFCrftTxBRscOHnsVsfV0    1aLbfSc3t8GuEkWKSd70J3    5f9HmwIa6i8Rr08iqrK6oT    0LQpzBmI7oMC0K3zvFA581    6eb3iYYWno8GuEbzEb7Wjr    3T5ofDueR4aTWeH7MyvPUc    2rispkyu7mO6lfVKwdnAzQ,130.0,0.948,0.753
TRADQXE128F1466AB9,SOBKKRK12AF729F24D,Queensryche,Lady Jane,1rJn6SU1nLApBqyCMeVnuY    5EOUinCj4R8cX6UtmYdtg5    5C2JTDn5JnAmjLODEAwlBs,67.66420664206642,0.231,0.849
TRADSQZ128F42707D7,SOKWVAH12A8C1332B0,Silverchair,Suicidal Dream,3ePiiMI19OFpH4NThvZ4gc    6xLF0xqQpUoZICZtbbs2pZ    0zlTdzaeOH4DXLXIxxgdLx    3AZ5XoHdiFpiKMky6M1Gt9    51c9QD4m4RanKPrO2FGCIB,96.0,0.404,0.698
TRADSUF12903CB68F4,SOXJYDJ12AB018B85F,Moodlex,I Left My Head Somewhere ...,008G9CktFVCsHVkDSZecn5    12Z3elShhqMj0O6vH8Rz7z,120.0,0.0745,0.589
TRADTCD128F93358C5,SOSGBVC12A6701E30C,Thelma Houston,Don't Leave Me This Way,,119.0,0.673,0.839
TRADTKC12903D0BB81,SOTIIPR12AC468928C,Bread,Make It With You,,85.0,0.472,0.356
TRADTWS128F4241AC1,SOCNCGL127D9786D66,The Cardigans,Lovefool,,114.38315217391305,0.951,0.602
TRADTYX128F9310F00,SOZWUXE12CF58265CC,The Rolling Stones,Lady Jane,,102.0,0.31,0.303
TRADUNI12903CF7586,SOPFEVP12AB01841FA,Ike & Tina Turner,Nutbush City Limits,,153.0,0.945,0.762
TRADUOE128F42953E9,SOQEKCP12A8C13D0C1,Wax,Lonely Boy,0p3GTK0qroXCblIwfOGM7w    0ICDp8Z4xwpApsh8eB8zsV,124.0,0.817,0.771
TRADWDN128F92F2F7C,SOEOIBE12AB0181428,Isa di Marzio,La Bella E La Bestia,,87.19642857142857,0.108,0.0766
TRADWGA128F92D4C7B,SOULQJD12A8C144A77,Erasure,Star (2009 Digital Remaster),,122.818359375,0.968,0.731
TRADWNF128E0792485,SOUPWGD12CF5F870D5,Bryan Adams,Let's Make A Night To Remember,,88.0,0.395,0.621
TRADWVP128F1465037,SOXXQHZ12A6D4F6E5D,Vanessa-Mae,Toccata And Fugue In D Minor (Live Version),65YE5UVINHxLA6nMQyWBTH,,0.376,0.76
TRADYQK128F42A762A,SORJVDO12AF72A1970,Muse,Stockholm Syndrome,,134.0,0.0939,0.977
TRADZQV128F14A5760,SOKYXSZ12A6D4F6E92,Little Eva,The Loco-Motion,,133.75706214689265,0.887,0.893
TRAEARU128E0781A02,SOOEDPH12A6310E02B,David Bowie,Space Oddity (1997 Digital Remaster),,,0.466,0.403
TRAEAWW128F42975CE,SOKPPWK12A8C141411,Noel Sanger,What Are You Looking For? (Original Vocal Mix),,123.84210526315789,0.372,0.964
TRAEBPG128F14AA0DA,SOFUCUZ12A6D4F9EDA,Leon Russell,Jambalaya (On The Bayou),3c4kfsq3cwRV1yiCeuTrFV,200.0,0.96,0.515
TRAEBRA12903CAD82E,SOIGKIJ12AB01859AB,Ferry Tayle,Duo,7DVr51E0l1udgK0IEn9gsk,140.0,0.253,0.729
TRAECVB128F9316E44,SOVHTFP12AB017D87D,Milan Lieskovsky,Formal Resistance,,136.0,0.594,0.863
TRAECVI128F931D776,SOCZPVM12AB0183612,Love Of Lesbian,Segundo asalto,2MFMbVNkISBay7yJQwT73E,120.0,0.135,0.845
TRAEEVW128F4244269,SOJJUPJ12A6D4FC655,Big Maceo Merriweather,Chicago Breakdown,,160.0,,
TRAEGTE128F145C210,SOIQWKL12A6D4F7943,Atomic Kitten,Someone Like Me (Minus Blue Mix),5o7uWlt8RGG2AYPb5dXz1r,130.0,0.659,0.863
TRAEHHJ12903CF492F,SOBONKR12A58A7A7E0,Dwight Yoakam,You're The One,,130.0,0.371,0.403
TRAEIKB128F424623C,SOVGEUV12A8C1339BA,Richard Dobson & State Of The Heart,Old Man Collecting Cans,2cR1PDpzTq1i11Q5RRhG4K    2eKFTLvqAwC0yyCFjP74Ss,130.0,0.587,0.353
TRAEINL12903CBAC41,SOUXMTL12CF5F887A6,Michael Jackson,Man In The Mirror,,99.0,0.269,0.812
TRAEJCN128F4294220,SOHGJPX12A8C13982A,Candy Dulfer,Lily Was Here,0VhDBMJYE0yfnkgnhtEWfv    2uT3aswFopLTgJ4QtixmcJ,110.0,0.499,0.756
TRAEKBV12903CFCE2F,SOQVNII12AB017CAE6,Lange Presents Firewall,Sincere,66dmlbyrNy0KdOy3Y7jIdL,132.0,0.181,0.896
TRAELXD128F14A8B21,SOJENAR12A67021592,Randy Travis,On The Other Hand (Remastered Album Version),5MkOctZG8LI9uHzpY7ncWj    71WaAqNtNKNFcHZ2scb9Bi    2rPT2srjSqitG81UaPJ47L    4VBBt9BunbxZEcsm301Y9s    2swVzdpndXfOUN7CB9Xn9u    5BbbfsbPp87kg3cuRGrgyD    7ANDxqv2bqZBNWlBFHoWFy,102.0,0.347,0.415
TRAEMDX128F42769A9,SOMGGGZ12A8AE4605E,Mood II Swing,Can't Get Away From You,,132.0,0.482,0.733
TRAEMNZ128F9334662,SOGVJTG12A6701E991,Aerosmith,Angel,,72.0,0.439,0.819
TRAENSA128F1454820,SOSWVGI12D02194007,Eminem / Dido,Stan,,82.0,0.507,0.768
TRAENVC128F932266F,SONHGJY12AB0187161,Ara Ketu,Pout-Pourri: Romântico,40kw1ILZ4zzfzzhMHIadIx    1RKgwkaSrFLJIyj3d8kjxW,123.0,0.66,0.827
TRAENWD128F426C247,SOUEWUV12AF72A065E,David Allan Coe,You Never Even Called Me By My Name,,103.0,0.531,0.619
TRAEOFL128F14A91A2,SOOVIQG12A6D4FAC8F,Jim Cuddy,Trouble,0wJFOe094EIefgBJoe1hjc,123.0,0.584,0.927
TRAEPWU128F4284887,SOWYXZV12A8C13C445,Right Said Fred,Stick It Out (Aerobic Mix),6D3S1Dm6bMLDCtLVXF9FBA    55eAFZfmfzmsnXomEsICgj,140.0,0.536,0.785
TRAEQFX128F9333D39,SOYCGRT12AB0188570,Abstract Vision,Evening Sun,,131.0,,
TRAEQQU128F933569D,SOZUMZS12AB0186A98,DJ Eco,Borealis,0ibPjAGzPFOV1UQjGyJ3TQ    0G1DUkMnJmHY2ZVeV9cSGM    4yD9oKaFDtyUWQbNHag1Cq    1wduTbJLt52ebuixsavH4y    1Vy8y4WjzVu5DJDTk5McAs    6djPrr5NE5jSrpy9fWHM1S,73.13291139240506,0.281,0.666
TRAEQUD128F4299006,SOVAWQB12A8AE466FF,Se:Sa Featuring Sharon Phillips,Like This Like That (The Count Of Monte Cristal & Sinden Remix) (Feat. Sharon Phillips),,127.0,,
TRAERDH12903CB24F2,SORYKNV12A8C140702,Okay,My,2uoYVA3GeofDQ7w6jenl0I,76.37280701754386,0.145,0.676
TRAERUT128F429B075,SOPZKAF12A8C140A6A,Mariano Yanani,Air_ Siote No. 3 (J.S. Bach),,74.0,0.072,0.314
TRAERWQ128F92C2024,SOMVREG12A8C140932,Daniel Powter,Bad Day,5rYvoJOJ0y8AYodTdf3Wxi    6mtWBpY5oehgDyp8TlxpqX    0mUyMawtxj1CJ76kn9gIZK    2Pwm2YtneLSWi7vyUpT5fs    0qbs7uxG32HZq0qvREjSVm    1pW697eoh0RFFTadwUNrDo    6GIqvFjvpxq5soKRJ5JBPt    5ruy3CtStDelMMDY0hulSB    0zxziJWPubuoQXKbrgS0Nq    28JYbQ8zxpNhwqqD9M8yR8    0L3D5qQfGtbcoPGdE9AVJq    0kQWWCULY40muOxwT6J5hT    5Dv7Iq5jeE0OcK5eSiy9wR    4g7NtHvOK4s0H0w1Nr8ant    6hhCUPTnZw82aQ0O5OUCJj    6Lp4EVrwTNwN2tarIrsb3l    5Sc51ASgzQRWe6oC7XNN7C    589wKK9s9PtH8fhghztyZp    3PxRIwGmX8kez0MNi4PGLm    3ge6PJjJpQu6J01Nn4C7Qq    4P0BlclUKP8EvZ7CnhkjWK    1qVg2TwF35Wb2YDpKtBFi2    2DhBEIWAoQ9JKSvoGtJGhV    2IPqlSLz4dLICBGodsUad1    3vRPK26uvnLM3Kv5SSE5f2    5MPN4qdd6Y1LfeePDNAIkz    7gtkztdJwYQokXqz0yk7qO    3AlGEqpqcF8FJOTZqRcDe3    0Y4gHkDwGghYAlelfBPKMS    501EqzU54oPfWCgJ6tLdSn    5H4ej1Fkvp41wo8t7X5PcK    2Z60EL0UNnFyPISeoOiJ01    2u2PkAjhDSFesjQluWpZxp    0MwRcWbTWaMDQHJ5ZvlWJS    266smLeEdsZpLyEEPIDqHS    3rXugPT1eHyMdHzRj6WDr8    52jy1Zc0bNwB2EjDHIo5DZ    5wo7yxOPGO4CBeWCc3sTQY    0vlGqYe72niytiOwLegRYJ    3e3GbCnDKUQ15WiMRQSlil    7BidSv68lZQwXO4kJ9RczA    3CCXzmjwMypJzJ69jDQkbF    5AzRvyaFCIwZnyrRotKnnV    6P93Q2ttKTSqyuUOHAJtPX    7D02XU0rlcK9ryfPHvSiA3    1i3ek5JusYFApl4Ws80a3C    2rLRsGOcIEm9yoIEmWd9ip    72I0Q0ebItYbNghtKNsX1W    7g8SnNQiQ7bN7iVoZpTweE    6PtXyoTk9EtVsAOpZ8m89i    5SraAzB6oA1mwWj9vvNZG6,73.0,0.52,0.785
TRAEUZS128F4268AE7,SOGSFGQ12A8C136E05,The Champs,Tequila (Original),,179.0,0.753,0.961
TRAEWQE128F1459AF6,SOVNTHF12A6D4F7786,Café Tacvba,Puntos Cardinales,5gF8MOCMQc23WgN5uSM6tg    5xz7PKE2IhNmezq5eUVSSM,104.0,0.772,0.938
TRAEYLV128F92E6D70,SOHJCAD12A58A7C5CB,LU-LU,Hula Hoop Dance,1zCpsZbDj3o3CKvSqp93Og    3I5cvArKP4Bo57V1zi44c8,130.0,0.821,0.947
TRAEYSW128F931B57D,SOABCUN12AB0180FD0,Limahl,"Never Ending Story (12"" Mix)",,116.0,0.851,0.622
TRAFATK128F428272A,SODRMWR12A8C1418C4,Havana Funk,Wawa Mix,,140.0,,
TRAFBFP128F932EB35,SOGKTQR12A58A756C4,Neil Young,Four Strong Winds (Album Version),5fq7Rk9cP3bfzwI2q6TQYM,120.0,0.538,0.4
TRAFCNL12903CD7E17,SOMLURN12A58A78E73,Shudder To Think,Day Ditty,,94.10764872521247,0.541,0.18
TRAFEPC128F4237505,SOCLPMP12A81C2354B,Seal,Prayer For The Dying (Album Version),,100.0,0.147,0.763
TRAFEUG128F934DA58,SOHYMJE12AB0180D2C,Marc Marzenit,Expiritualized,,120.0,0.251,0.711
TRAFFFL128E0783CC1,SOWYBFZ12A6310EC7E,Lenny Kravitz,Lady (radio edit),,112.0,0.798,0.584
TRAFFTR12903CF1602,SOXDOZE12AC468883E,Dino Meira,Negro Destino,1EwmKYNJ21viGeKblcicyj    1Y97efp5QujxLN1NYpPe9A    1S3afMvkKXOtTaqt6BjLdg,127.0,0.914,0.792
TRAFGCY128F92E5F6C,SOFGHVR12D0219769A,Toto,Hold The Line,,100.04155844155844,0.808,0.898
TRAFHVP128F4280033,SOTSORB12A8C139FED,Quentin Harris feat. Margaret Grace,My Joy (Harry Choo Choo Romero Remix),5oCFIl1LerIrSFmby1CUTE    2RlPBQEEWqAvwPns3zLpuw    5gVtyAxLMt68ZUyYPdMmSe    2KdgdLawCJyVixpVKfRnOv    5ujHmp3iPj8uSsZR6tE2s9    7nYZiWhMrrHo6lmCqkkWHG    7ythCemp6oZhEORMDKkXsu,123.0,0.575,0.843
TRAFIGS128F92C6875,SOXLLSY12A81C20BCF,Tocadisco,Morumbi,,92.0,0.163,0.73
TRAFISO128E07965C7,SOAVCAF12A67ADF81F,The Les Humphries Singers,Mexico,,170.0,0.643,0.966
TRAFJFW128F1488FDC,SOCHFCE12A6D4F941F,Genesis,Man On The Corner (Live) (2000 Digital Remaster),2t7SVF2CzeQJ8WyTpY7L6C,111.0,0.547,0.451
TRAFJJC128F42A2E05,SOCTCXB12A8C13BE4C,H-Blockx,Get Out Of The Ring,296opMv1pRGLbg1MbNALa4,70.12820512820512,0.492,0.956
TRAFKWE128F42826AE,SOITLYQ12A8C140705,Knee Deep,Can We Really Do This?,28NzD8BGzIwgIEVCsiBSYh    6VTiQqQ9fd0kyDoKHJrVC7,140.0,0.716,0.821
TRAFKYR12903CB4810,SOCQNED12AB018D4FF,Green Day,Know Your Enemy [Live],,130.0,0.232,0.999
TRAFLFF128F42AD278,SOPGETA12A8C13FDE5,Spagna,Gente Come Noi,,84.0,0.581,0.612
TRAFMEJ128F4284652,SOEKRSK12A8C13CFB2,The Mad Capsule Markets, -start ID-,,96.0,0,0.122
TRAFMGH128C719646F,SOQMAKD12A6310D80D,Nelly / King Jacob,On The Grind,4Z70ecZffNR2qGNDw7EW60    3oqfMDJ5NVP9Kf3TOKPR0g    0BHf5WfJNXGi2Fhj5uCrvz    2yj0mome1yxBdE4jYrPToA    3oo51yC1sfVaoS7w175k7R,88.0,0.691,0.83
TRAFMIY128F92FDEAD,SOIAHLI12AB0181F79,Meg & Dia,Setting Up Sunday (Album Version),3JPoKQWpQFrun8rfSEd6yh    4WxosVC17NjH3b8ND4xG3s,79.0,0.261,0.621
TRAFMVN128F147CBCE,SOQDMXT12A6D4F8255,Metallica,Fade To Black,,105.0,0.278,0.929
TRAFNAH128F42A400D,SOKQDCA12A8C13CDEF,Dive,Contact,45DgAnXmQD4hfjDwVKEVFI,102.8452380952381,0.0374,0.263
TRAFOZW128F92F1594,SOBDCSO12AB017F02D,Mulberry Lane,Come Dance With Me,734FjOGFNyKyWT04AmbFdX,150.0,0.669,0.867
TRAFPDW128F428C185,SOAPQKB12A8C13BF06,Vikingarna,Ge mig vingar som bär mig (T'amo Amor Mio),19meZxlvxpq5ExxsjXBgP4    62GhHNXC3jHvpn7m73lHm7,122.0,0.583,0.665
TRAFQFM128E078EC97,SOWNZHB12A6701C776,Eminem,The Way I Am,,86.0,0.315,0.871
TRAFQGS128F148AE76,SOVAVAW12A6D4F8963,Tracy Huang,Xiang Se (Mandarin),0rSjMd25oza1ZXESS4NDDy    4bo6W3lTNce9pI2T1jQ7We    5qglcKIcb5fYqFtoAHeYDa    7lPh54yC0TwiDYYIjZwVKo,62.84959349593496,0.145,0.389
TRAFRVU128F429B7A6,SOUWQQN12A8C13B7B0,Janus,Super Trooper,,112.0,,
TRAFSAP128E0780ECF,SODNQJO12A6310F970,Wang Chung,Dance Hall Days,,103.0,0.54,0.589
TRAFSEY128F9326584,SOACWQB12AB0180AE5,Pallas,Throwing Stones At The Wind,2ovoBvCre5ve7Q62whtmX4,110.0,0.507,0.653
TRAFSHZ128F424B3C6,SOUIYNT12A6D4FB985,Mickey Gilley,True Love Ways,,,0.174,0.145
TRAFSJR12903CF4A61,SOCETIN12AC46860E1,Moodorama,Beatzekatze Part II,6amY0K2EoLb9ojG3IidNpw    5uEh7SKRFRWgw5Fg51VTFv    0Bf8Kq0EJxpQUYVxsh1hPV    5rUzTKWPqMflIGkMCyTcNO,120.0,0.908,0.762
TRAFTEN128F424A70D,SOPUULN12A8C135AC8,Spahn Ranch,In the Aftermath (Astralasia mix),0suvrLEBFsKpuY3hklkaNk    4T7YZgLKcY9WnBNbjFEHIB    5vib7p2vV5JHH6aiBktQyc,130.0,0.373,0.887
TRAFVDI12903CC71E6,SOQLPTS12AB018964E,Bangbros,Du Willst Immer Nur F...,,128.0,0.943,0.907
TRAFVME128F4269F32,SOGTVGQ12A8C13952B,Christian Quast,You Are!,0Xz9zsjDFSSTpctxU6y2HO    5EKkBSYOqaOgpfXaC7sStB    1EV0mDuEOQz6OSLJiVd1AL    3RaArtUx0KPAC0q4QeTv2w    4kZJkO83G4QVsY0f3u6ciZ    69WCOSAZWYH5rL1pB1imEN,120.0,0.323,0.402
TRAFXIE128F92E435D,SOBERJK12AB018073C,London Mozart Players/Jane Glover,Serenade No. 13 in G 'Eine kleine Nachtmusik' K525: I.   Allegro,6is45RXh7bzLZanfRuoUbl    3U0gojfgr5f6IW7XZay4re    7kqKEqJhzZbwhsF3yobFjm,120.0,0.4,0.177
TRAFXZH128F4262D0A,SOUBFKA12A8C13795E,Paul Nazca,Ecume,,130.0,0.481,0.695
TRAFYGA128F425A92C,SODJUSQ12A8AE486C6,Eurythmics,Missionary Man,,123.0,0.567,0.85
TRAFYRJ128F4278ED4,SOBPOZJ12D02194DDC,Shakira,Suerte (Whenever_ Wherever),,108.0,0.891,0.845
TRAFYSU128F1468341,SOKQYQX12A6D4F8AB8,James Blunt,Billy (Live In Ireland),6koh2wyq1g0yyTlFiv1vmY,167.0,0.471,0.649
TRAFZAM128F426E915,SOJUEJE12A58A78D7E,Willie Nelson,Forgiven You Was Easy,4uzEHVegEAeExvJDBLr57Z    4JWaD7C2mkAFZEELLkYC3U,169.0,0.628,0.451
TRAGACS128E078E74D,SONZWDK12A6701F62B,New Radicals,You Get What You Give,,115.0,0.744,0.901
TRAGAPY128F92F5DDE,SOJRJDG12AF72A7B93,George Michael,Praying For Time,,66.0,0.257,0.622
TRAGCDU128F421C35F,SOZXMKU12A6D4FB82C,Maná,En el muelle de San Blas,,96.0,0.698,0.693
TRAGCPC128F423F990,SOVIJXX12A58A801BE,Branco,Centro Di Gravità Permanente,1ozyvGd2L6DR5oFDMf5AYs    3H4CrpGbDTZZZiGvHU3Q2H    3U4PcjoxTGAU3BxaZ6IRKg,130.0,0.616,0.813
TRAGCPZ128F426E7F9,SOXUPSH12A8C1355CE,Ram Jam,Black Betty,,122.0,0.681,0.907
TRAGCTZ128F4290974,SOXAOIN12A8C138D34,Restless Heart,That Rock Won't Roll,,123.0,0.734,0.406
TRAGEFB128F92C6CA9,SODMLAB12A8C1441D2,Jarvis Church,So Beautiful,3btIIX2eqctMvvcqIl9bi4    2US5bTW8TZ9dMtcPpwkSSn,115.0,0.724,0.7
TRAGETL128F1492172,SOLZWAW12D021B2186,Donna Summer,Love To Love You Baby,,99.0,0.39,0.522
TRAGGXK12903CDA84B,SOLAZFN12AB018A094,Mongo Santamaria,Lady Marmalade,0P5XOMIfXEa1KatvZ4e30w    4bL6L5w10AHE1W7OTnsZUk    7hVlLcd0SpXzOr3cS6LrmN    0q4r18o9Te7bHymtBMcZDC    24QJBlis1GtG3EgmGTEPGZ    6MR7cY9Ih6CqOUKqjyqaZK    6yT95NBNyD9zBpWFjP4QgX,119.0,0.967,0.746
TRAGHBO128F92D8C9E,SOWPNDT12A8C145BB6,The London Pops Orchestra,The Way We Were,1YDTMpogOQ4bNGGvU6ANvN    1YPGNoEXpsvfRJ4PQJBOPc    1a56WzxXveY8oP6r5UHnpQ    1VDRZ9zGxfACivAkKuJG5Z    2mmHqgVP1RWrOZEvBa3dyM    3Kn3m3HFlUeap6IuyuDZ95    3g9JrjqqdJU2QAAoHrPXCb    12dMTYPmS7sHrLi3wrHTOu    3yA7m8Rzgc4hvt98PGq7EM    2g5Dt6mOlrdz0KWb5Sd4Lw    19i5v2uezWciRmb8SR9Cp1    2ryBdMMRCdrSrUfFFEc2FV    4JMJpU6WpVtktnADJ6H9vS    3NM73MfOuUAZ6FenyeTTGn    4fchXfyvfZXs3CpDObjJXR    7ahhBNhfp35H2sfqr3enyI    7MOC0mRzqVbTbzetxNfrMa    0cbIbYznQUG80KH0yZz2zD    1sOpUX5KAvK8DERz4iWfmX    4jCv6BmqHY0vyOaSqJmqt9    0udM79PRl6CTClsluWjfrB    7cYy3sU29sJ55sNpZA072P    0NE1uEvcHmlKvxxaVABwQr    2yG44t875gJjEbzGcWzaK4    7lZNaXMZJP3ruWR9iBLQ1r    1Z2FGzMXYrZKmBHqwxSRMI    7Ch5nXtMbJBzgmblotjdxm    1aNbGG3XBRRfxPqCSx3gfS    242Hm08YUgvmSDw8HRcL54    2NAOZmVIHzYKnCtDbLdNyz    3e1KXyNgxwGSp2lLCYRa53    1pgCnO0UBqwfVd7tGWZ59y    4KVdIdq0MZlLgQccIi5lMu    4uZB1abvfUpGoovxRvzx9O    05TYGc5XbTnYeud1p6HXPo    0jwh3rikU8Lk85pclNJ2Kw    20o1BWjiqFhjYKrDE8xEPN    20aWQY7npANGhfCzAhQtgU    64n9ZZBAiGAwXvICLUf8TM,70.0,0.141,0.212
TRAGHBP128E0793AF7,SOGMROZ12A679D8AE9,The Police,Wrapped Around Your Finger,,125.20454545454545,0.608,0.448
TRAGHDW128E078A83F,SOCIBEJ12A67020453,883,Come deve andare,,71.0,0.42,0.547
TRAGIOL128F4285329,SONNWNK12A8C1379DC,Pam Tillis,When You Walk In The Room,0QAd36iRAgnqhEeRpXj4RI    36RCasNNvsa1n0lsaksmN3    5ACqGVsP8UinKJhS4uW2Vc    10iGVgg9ssQC9L3BOwXuqZ    6NLcZCwnrFyBwMNp9cg5qq    7LZ1y6IkkezHMEB3e59u8J    34nHTYjwdhiGNE8EHJQovz,122.0,0.466,0.73
TRAGJNX128F92CEFDB,SONIALR12A8C142C99,Simple Plan,Your Love Is A Lie (Single Version),,84.0,0.574,0.867
TRAGLHP128F9326F9F,SODQYDM12AB018720D,Heavens to Betsy,axemen,60FsbvFeIOrwEz4aFb7ior,120.0,0.408,0.409
TRAGMXH128F4283EC2,SOFRNGO12A8C13C240,Mikhail Pletnev,Nocturnes: No. 13 in C minor Op. 48 No. 1,0HmP6rh6zKnz2oTspUlokt    38Na4pkCCmWiYNMEnrTaCG    3DFrcySc56gLXaZWjPKvpr    0sZygIrwI9hVqp0aB1Z52e    0WiA8i61hIMKHIkUODxSKU    28Ctep6YdyhqAqHfmZZgLI    0kG9tZ2vfluZDvBjAElFz2    5d2fXNRhH4P0zd51JKTluG    1fjbUMotZZadYTRYYG7nYF    2gNuxryhzS8mee65WcKqvI    1qfJzTZgIUVdLvd6Tjaqn1    438iCgf57ydxRnaR29HwC4    4LgkL6MuYKR9MT6MXjfG6p    4Wk2x9FB2Bd4fhQngeiEfI    5fBlCZi7IIzZzRJpHITh82,,0.0407,0.0378
TRAGNBL128F92F2BC3,SOIWNXB12AB01800AE,Ali Kuru,Taksim Dub,2I7yBP2RBBTCBpROjMdMNR    6pFgpZt2Z45wlpe8SXWkQ3,124.0,0.485,0.605
TRAGNEU12903CCC03F,SOJYQIL12AB018AA3D,Studio Sound Group,I Still Haven't Found What I'm Looking For,2uwg2bUAZBxnOBX4Gvz57n    4JLSQnWWCbJozanH23pPGm    4bArYCdR7vy4M5Q20QAC51,101.37632135306553,0.59,0.551
TRAGNKX128F92FCAD3,SOUKOVX12AB017E03C,Staggered Crossing,When the Rain's All Gone,,110.0,0.353,0.682
TRAGOEW128F427A209,SOEYFIJ12A8C13E773,Charlie Byrd / Laurindo Almeida,Choro II,4WWvODL8qVZzBJy5KxWXDd    5okgruT8uDEFL6CBTLhDUO,120.0,0.69,0.253
TRAGORW128F14AA843,SOTSVVS12A6D4FCB38,yoomiii,Saturday Night,3WBclcGx9pxOFovbcW8G97    6xVwoJdxL4rhmlBgDOasZ9    73ggsW3pqUV7kDCh7JkaXE,127.0,0.909,0.778
TRAGQOE128F92DD8E6,SOLKPOD12AAF3B30B2,Toy-Box,Tarzan & Jane (Single Version),0h8ObRpidVl5UTQWo72UGW    2R3gfyDoBo0uXZSwTiKysZ    5wKW0C08CkKv2rebXVrRGu    5U2HJ5hrIbOhJYYcTe9hTy,140.0,0.891,0.972
TRAGQVJ128F4223449,SOICIZS12A81C21C1C,Idolee,You're Still The One,,66.29357798165138,0.574,0.294
TRAGRMQ12903CA69AC,SOYTVYK12AB0189060,Christian Smith,Higienopolis,,120.0,0.0609,0.827
TRAGTVW128F930B15A,SOBJTPN12AB017EF12,Sergio Denis,Cómo Estás_ Querida,0ZyumzSqojPhkMxZGhy10J    0qYUUVfolKBJlzNLQ4oRfD    60ZPxq9XuaKRnbiYn9uZxF,123.82222222222222,0.932,0.738
TRAGUHD128F92DE226,SOENWMZ12D021B511E,Taylor Swift,White Horse,,92.61607142857143,0.366,0.517
